"PATENT","GYEAR","GDATE","APPYEAR","COUNTRY","POSTATE","ASSIGNEE","ASSCODE","CLAIMS","NCLASS","CAT","SUBCAT","CMADE","CRECEIVE","RATIOCIT","GENERAL","ORIGINAL","FWDAPLAG","BCKGTLAG","SELFCTUB","SELFCTLB","SECDUPBD","SECDLWBD"
5605413,1997,13570,1995,"US","IN",,1,17,404,6,69,2,3,1,0,0,2,2,,,,
4377550,1983,8481,1981,"US","WA",597195,6,6,376,4,44,3,11,0.6667,0.7769,0.5,6.0909,17,0,0,0,0
4742258,1988,10350,1986,"US","IL",375015,2,18,310,4,45,6,7,0.8333,0.449,0,5.5714,15,0,0,0,0
4058199,1977,6528,1976,"US","MN",497180,2,5,198,5,59,11,2,0.2727,0.5,0.4444,10,33.7273,0,0,1,0.5
5032433,1991,11519,1989,"US","OH",599320,2,10,428,6,69,3,3,1,0.4444,0.4444,7.3333,9.3333,1,0.3333,0,0
5089141,1992,11736,1990,"US","CO",597250,6,12,210,1,19,7,7,1,0.4898,0.2449,4.1429,11.1429,0.2857,0.2857,0.5,0.1429
5308442,1994,12541,1993,"US","CA",250060,2,10,216,1,19,13,16,1,0.6094,0.568,1.9375,5.0769,0.0833,0.0769,0.3125,0.3125
4887788,1989,10945,1988,"US","CO",215420,2,15,248,6,69,16,14,0.8125,0.7959,0.7101,6.8571,14.5,0,0,0,0
4139094,1979,6983,1977,"US","OH",424145,2,16,206,6,68,10,13,0.8,0.3787,0.5313,7.6923,9.2,0.5,0.3,0.0833,0.0769
4239366,1980,7655,1979,"BE","",10990,3,8,396,5,54,8,1,1,0,0.5938,4,6.375,0,0,0,0
3218816,1965,2153,,"FR","",,3,,62,6,69,,7,,0,,,,,,,
5407152,1995,12891,1992,"US","TX",597260,6,18,244,5,55,9,0,1,,0.4938,,7.2222,0.3333,0.2222,,
4181623,1980,7305,1978,"GB","",110775,2,11,510,1,19,7,16,0.7143,0.7266,0.64,10.125,12.5714,0,0,0.0714,0.0625
5606558,1997,13570,1994,"FR","",17020,3,11,370,2,21,5,5,1,0,0.32,2,5.4,0,0,0,0
3342304,1967,2818,1966,"US","NJ",,4,,198,5,59,,12,,0.4167,,23,,,,,
5611348,1997,13591,1994,"FI","",277100,3,11,600,3,32,8,0,1,,0.4063,,7.625,0.125,0.125,,
4560116,1985,9489,1984,"DE","",,1,9,242,5,51,4,2,0.5,0,0,6,27,,,,
4861141,1989,10833,1988,"JP","",503380,3,25,349,1,19,10,17,1,0.6228,0.68,3.5294,9.5,0,0,0.3529,0.3529
4557624,1985,9475,1983,"US","IL",,1,3,404,6,69,7,16,0.8571,0.3203,0,10.1875,11.2857,,,,
5224716,1993,12240,1991,"JP","",589795,3,2,279,6,69,3,3,0,0,,3.3333,49.3333,0,0,1,0.3333
5055911,1991,11603,1990,"JP","",379245,3,10,257,4,46,4,2,1,0.5,0,4,7,0,0,0,0
4483624,1984,9090,1982,"US","GA",208370,2,4,366,1,19,12,18,0.75,0.7469,0.6173,11.3889,21,0,0,0,0
5916320,1999,14424,1998,"DE","",351245,3,,72,5,52,8,0,1,,0,,12.125,0.4286,0.375,,
3702461,1972,4694,1971,"US","CA",96235,2,,360,2,24,,15,,0.1244,,11.6667,,,,0,0
4969799,1990,11274,1989,"JP","",602015,3,11,416,1,19,4,0,1,,0,,6.5,0,0,,
4418284,1983,8733,1981,"JP","",358975,3,6,250,4,44,4,23,1,0.7977,0.625,10.5217,5,0.25,0.25,0.0435,0.0435
5664842,1997,13766,1996,"TW","",683195,3,4,297,6,65,8,2,1,0,0,1,3,0.1429,0.125,0,0
4434651,1984,8831,1982,"GB","",502390,7,5,73,4,43,1,0,0,,,,47,0,0,,
4097043,1978,6752,1976,"US","PA",313010,2,5,482,5,59,6,5,0.6667,0.56,0,6.8,22.1667,0,0,0,0
3555763,1971,4036,1968,"US","TX",536100,2,,52,6,69,,23,,0.3554,,12.6087,,,,0,0
4697998,1987,10140,1986,"US","MN",161150,2,17,418,5,53,3,1,1,0,0,5,9.6667,0.3333,0.3333,0,0
3773554,1973,5072,1971,"GB","",268215,3,,427,1,12,,13,,0.7219,,7.7692,,,,0.0769,0.0769
5923542,1999,14438,1998,"JP","",395735,3,,363,4,45,9,0,1,,0.7654,,1.1111,0.6667,0.6667,,
4369671,1983,8425,1980,"JP","",14015,3,18,475,5,53,2,26,1,0.787,0.5,5.8846,4.5,0,0,0.1538,0.1538
3748129,1973,4953,1971,"US","MA",445890,2,,430,1,19,,9,,0.3457,,9.8889,,,,0.2222,0.2222
3877705,1975,5583,1972,"DE","",565000,3,44,369,2,24,2,13,1,0.7337,0.5,9.3077,6.5,0,0,0.1,0.0769
5350184,1994,12688,1992,"US","NV",,1,2,280,5,55,15,0,0.9333,,0.2551,,9.6,,,,
4651406,1987,9944,1986,"JP","",252865,3,6,438,4,46,8,33,1,0.213,0.5938,7.7273,7.25,0.25,0.25,0.1515,0.1515
5215728,1993,12205,1990,"US","IL",36600,2,33,423,1,19,8,0,1,,0.5313,,13.25,0,0,,
5641134,1997,13689,1994,"US","AZ",386735,2,18,244,5,55,9,5,1,0.64,0.6563,2.4,11,0.1667,0.1111,0.2,0.2
4900346,1990,11001,1989,"US","WA",,1,1,96,1,13,7,6,0.7143,0.7778,0.32,4.3333,19.5714,,,,
4370736,1983,8425,1980,"JP","",211480,3,10,365,2,24,3,8,1,0,0,5.375,4,0,0,0.625,0.625
3556170,1971,4036,1969,"US","CA",202675,2,,141,5,51,,5,,0.56,,14.2,,,,0,0
3171228,1965,1887,,"US","CO",,1,,43,6,61,,10,,0.18,,,,,,,
5354720,1994,12702,1993,"DE","",139550,3,18,502,1,19,6,2,1,0.5,0.2778,3,3.3333,0.3333,0.3333,0.5,0.5
5540869,1996,13360,1994,"US","WA",111990,2,8,264,5,51,23,0,0.4783,,0,,34.913,0.3333,0.087,,
5750155,1998,14011,1995,"DE","",54980,3,4,425,5,51,10,0,0.8,,0.4063,,24.6,0.1667,0.1,,
4350655,1982,8299,1980,"US","NJ",63225,2,15,264,5,51,11,21,1,0.7211,0.7438,9.5714,8.2727,0.0909,0.0909,0,0
4294729,1981,7956,1979,"US","NY",280070,2,42,510,1,19,4,24,0.75,0.7153,0,13.375,10.75,0,0,0.1176,0.0833
3867206,1975,5527,1973,"US","CT",597550,2,3,429,4,45,5,36,1,0.3395,0,14.5278,6.6,0.5,0.2,0.1111,0.1111
4553260,1985,9447,1983,"US","MN",256580,2,11,382,2,22,5,15,1,0.7111,0.32,6.3333,9.6,0,0,0,0
3241841,1966,2272,,"US","IA",,1,,239,5,59,,4,,0.625,,,,,,,
4114900,1978,6836,1977,"US","CA",71655,2,15,277,6,67,11,22,0.6364,0.2479,0,7.6818,13.1818,0.5,0.0909,0.1176,0.0909
5269406,1993,12401,1993,"US","IL",266985,2,7,206,6,68,9,1,0.8889,0,0.2188,1,14,1,0.7778,0,0
3512813,1970,3791,1968,"SE","",,1,,403,6,67,,5,,0,,10.6,,,,,
4578551,1986,9580,1985,"US","IL",496190,2,28,200,4,41,3,11,0.3333,0,0,5.7273,30,0,0,0.2,0.1818
5370763,1994,12758,1994,"US","CO",589745,2,6,156,1,19,32,11,0.9063,0.7769,0.8347,1.7273,11.375,0,0,0,0
4045653,1977,6451,1976,"US","WI",393735,2,9,219,4,49,7,7,0.5714,0.6939,0.375,10.8571,12.8571,0,0,0.1429,0.1429
5070164,1991,11659,1989,"US","NY",381140,2,10,526,1,15,42,9,0.8571,0.6173,0.5664,5.4444,16.6429,0.0645,0.0476,0.2222,0.2222
5095204,1992,11757,1990,"US","OH",51915,2,47,250,4,44,12,21,1,0.8118,0.7361,4.7143,10.5,0.2,0.1667,0,0
5022886,1991,11484,1990,"US","RI",243165,2,7,446,6,62,25,4,0.72,0,0.4444,4.25,28.16,0,0,0,0
4539650,1985,9377,1980,"US","IL",,1,14,702,2,22,8,9,1,0.8148,0.6875,7.3333,10.625,,,,
4549461,1985,9433,1985,"US","WA",,1,3,84,6,69,25,7,0.6,0,0,3.4286,22.32,,,,
4459559,1984,8957,1981,"US","NJ",466175,2,3,331,4,41,12,3,1,0.6667,0,6.3333,7.0833,0.0909,0.0833,0,0
4488443,1984,9118,1983,"US","VT",514780,2,14,73,4,43,6,17,1,0.5467,0,7.4706,14.1667,0.5,0.1667,0.2941,0.2941
4318319,1982,8103,1980,"US","IL",,1,8,82,5,51,11,1,0.7273,0,0.4063,16,25.0909,,,,
3511000,1970,3784,1968,"US","NY",,1,,52,6,69,,13,,0.4852,,18.5385,,,,,
5882045,1999,14319,1998,"US","CA",,1,,285,6,67,5,0,1,,0.72,,5.6,,,,
5364767,1994,12737,1993,"US","OH",472085,2,26,435,3,33,14,5,1,0.32,0.6429,3.4,11.7857,0,0,0,0
5152348,1992,11967,1991,"US","NH",,1,20,172,6,64,11,2,0.8182,0,0.3457,4,26.8182,,,,
4920042,1990,11071,1989,"JP","",211155,3,20,430,1,19,12,8,1,0.2188,0,3.125,6.25,0.4545,0.4167,0.25,0.25
3875657,1975,5576,1973,"US","CA",589355,2,14,438,4,46,5,6,1,0.6111,0.48,16.1667,5.8,0,0,0,0
5092950,1992,11750,1990,"US","OK",438920,2,15,156,1,19,11,6,0.7273,0.7222,0.4063,3.1667,26.8182,0.25,0.1818,0,0
5531936,1996,13332,1994,"US","MI",372255,2,25,252,1,19,12,1,1,0,0.8056,2,16.9167,0,0,0,0
4295415,1981,7963,1979,"US","PA",,1,14,454,5,59,11,24,0.8182,0.6979,0.6667,6.9583,10.7273,,,,
5085626,1992,11722,1989,"BE","",21636,3,20,600,3,32,9,4,0.7778,0.625,0.7755,6,26,0,0,0,0
4902764,1990,11008,1988,"US","CT",24425,2,3,526,1,15,22,2,0.9545,0,0.8299,8.5,8.4545,0.1,0.0909,0,0
5779903,1998,14074,1996,"GB","",427225,2,42,210,1,19,7,1,0.8571,0,0,2,16.5714,0.2,0.1429,0,0
4595794,1986,9664,1984,"US","OH",706518,2,10,174,4,41,11,20,1,0.815,0.6446,8.6,11,0,0,0,0
4537502,1985,9370,1982,"US","WA",70060,2,9,356,4,43,18,21,1,0.381,0.4259,7.6667,9.8333,0,0,0.05,0.0476
4435737,1984,8831,1981,"US","IA",480040,2,12,361,4,45,5,24,0.8,0.6146,0.625,11.4583,8.4,0,0,0,0
4667941,1987,10007,1984,"JP","",511400,3,6,267,5,59,2,5,1,0.64,0.5,9.2,16,0,0,0.2,0.2
5184457,1993,12093,1991,"US","CA",161150,2,21,60,4,45,11,2,0.7273,0,0.2188,2.5,19.3636,0,0,0,0
5680701,1997,13815,1995,"DE","",280070,2,32,29,5,52,11,0,1,,0.5455,,14.4545,0,0,,
4741639,1988,10350,1987,"IT","",417305,3,1,400,5,59,1,12,1,0,0,4.25,3,0,0,0,0
4352094,1982,8306,1981,"FR","",566280,3,9,341,2,22,1,12,1,0.7639,0,5.5833,13,0,0,0,0
5261056,1993,12366,1992,"US","NM",597180,6,2,709,2,22,14,3,1,0.6667,0.7857,2,6.2143,0,0,0,0
3137631,1964,1628,,"US","NY",,2,,424,3,31,,47,,0.8563,,,,,,,
5186744,1993,12100,1991,"US","PA",,1,4,106,1,12,4,1,1,0,0.625,5,5,,,,
5513377,1996,13269,1994,"US","NY",280070,2,3,710,2,22,12,6,1,0.6667,0.75,1.8333,7.25,0,0,0.5,0.5
5799704,1998,14123,1997,"FR","",,1,13,138,6,67,14,0,1,,0.4388,,9.5714,,,,
3979969,1976,6101,1974,"US","IL",107725,2,5,74,5,59,4,1,0.75,0,0.6667,13,28,0,0,0,0
4511195,1985,9237,1983,"US","CA",519195,2,4,315,4,42,4,16,1,0.1172,0.375,6,12.25,0,0,0,0
4769910,1988,10483,1987,"CA","",408420,3,4,30,6,65,1,7,1,0.7347,0,5.7143,25,0,0,0,0
3393649,1968,3126,1967,"US","MI",,1,,108,6,69,,4,,0.625,,15.5,,,,,
3891827,1975,5653,1973,"US","OH",213145,2,21,392,4,41,18,4,0.5,0.5,0.642,5.25,14.5,0,0,0,0
4753260,1988,10406,1981,"US","FL",,1,11,137,6,69,9,3,0.7778,0.6667,0.2449,11.3333,27.1111,,,,
4470823,1984,9020,1981,"JP","",509760,3,5,474,5,53,6,13,1,0.5207,0.4444,6.0769,5.6667,0.6,0.5,0.7273,0.6154
5573775,1996,13465,1995,"US","TX",17225,2,8,424,3,31,20,1,1,0,0.345,2,9,0.4444,0.4,0,0
4112894,1978,6829,1976,"JP","",582975,3,3,123,5,53,9,9,1,0.3457,0.4938,2.2222,2.1111,0.4444,0.4444,0.3333,0.3333
3735220,1973,4890,1971,"DE","",478430,3,,318,4,45,,19,,0.482,,7.3684,,,,0,0
4258580,1981,7760,1979,"US","CT",442205,2,8,74,5,59,6,3,0.6667,0.6667,0.625,15.3333,18.5,0.3333,0.1667,0,0
3807254,1974,5233,1972,"US","TN",478835,2,,74,5,59,,8,,0.6563,,9.25,,,,0,0
4637513,1987,9881,1980,"US","CA",277000,2,1,206,6,68,20,10,0.8,0.58,0.7109,9.4,17.9,0.1111,0.05,0,0
5313047,1994,12555,1993,"US","MI",331980,2,12,219,4,49,29,0,0.7586,,0.876,,23.8621,0.1765,0.1034,,
3760092,1973,5009,1972,"GB","",268320,3,,174,4,41,,4,,0.625,,16,,,,0,0
5935270,1999,14466,1996,"US","NJ",722326,2,,714,2,22,3,0,1,,0,,7.3333,0,0,,
3827943,1974,5331,1971,"GB","",81605,2,,435,3,33,,15,,0,,12.2667,,,,0,0
3676370,1972,4575,1970,"US","MI",182940,2,,502,1,19,,8,,0.4688,,20.5,,,,0,0
5960169,1999,14515,1997,"US","MN",280070,2,,714,2,22,12,0,1,,0.5417,,4.4167,0.3333,0.3333,,
5672388,1997,13787,1994,"US","NJ",186590,2,9,427,1,12,30,0,1,,0.7911,,7.8333,0,0,,
5145494,1992,11939,1991,"US","CA",,1,26,95,1,13,25,7,0.84,0.6122,0.8345,4.4286,16.76,,,,
3919884,1975,5800,1974,"US","OH",597180,6,8,73,4,43,3,1,1,0,0,2,9.3333,0,0,0,0
5725327,1998,13948,1996,"US","PA",738509,2,19,405,6,64,9,1,0.8889,0,0.7813,1,16.8889,0,0,0,0
5467401,1995,13101,1993,"JP","",358975,3,19,381,4,49,5,15,1,0.6044,0.32,2.6,4.4,0,0,0.1429,0.1333
4449531,1984,8908,1981,"US","NJ",182890,2,5,606,3,32,13,15,0.8462,0.3467,0.1653,7.5333,14.6923,0.1667,0.0769,0.3,0.2
5308648,1994,12541,1992,"US","WV",595180,2,7,427,1,12,17,7,1,0.7755,0.7197,4.4286,4.5294,0.25,0.2353,0,0
5097999,1992,11771,1989,"US","CT",503640,2,10,226,5,51,8,0,0.875,,0,,23.375,0,0,,
4069056,1978,6591,1975,"US","NY",218550,2,10,430,1,19,10,20,1,0.775,0.54,11.1,6.2,0,0,0.15,0.15
4463120,1984,8978,1983,"US","MI",555830,2,11,524,1,15,2,9,1,0.5185,0.5,9.5556,9.5,0,0,0,0
4458738,1984,8957,1983,"US","IL",,1,9,150,6,69,8,12,0.375,0.7917,0.6667,6.1667,31.625,,,,
4468224,1984,9006,1982,"US","CA",7400,2,3,604,3,32,21,88,0.9048,0.5563,0.5928,11.3068,8.2857,0,0,0.2857,0.2045
3910372,1975,5758,1973,"US","NY",,1,7,180,5,55,8,7,0.875,0.7347,0.449,15.7143,6,,,,
5080976,1992,11701,1989,"JP","",87490,3,13,428,6,69,2,3,1,0.4444,0.5,5.6667,12.5,0,0,0.6667,0.6667
4760389,1988,10434,1986,"JP","",257865,3,6,345,2,23,10,23,1,0.6994,0.74,6.3043,7.1,0.1111,0.1,0,0
5199514,1993,12149,1991,"US","PA",,1,14,175,6,64,18,0,0.8889,,0.3203,,16.1111,,,,
5663224,1997,13759,1991,"US","PA",480850,2,6,524,1,15,39,1,0.9744,0,0.7729,6,14.5385,0.0526,0.0513,0,0
4780108,1988,10525,1988,"US","NY",218550,2,10,23,1,19,13,5,0.7692,0.8,0.76,5,15,0.2222,0.1538,0,0
5615658,1997,13605,1995,"JP","",,1,8,123,5,53,4,0,1,,0.625,,10.5,,,,
5794046,1998,14102,1997,"US","CA",280070,2,10,395,2,22,4,0,1,,0.625,,4,0.25,0.25,,
5860633,1999,14263,1996,"US","RI",,1,,251,5,53,18,0,0.7222,,0.2722,,28.5,,,,
4716634,1988,10231,1987,"TW","",,1,1,24,6,63,7,5,0.8571,0.32,0.5,4.4,14.1429,,,,
5595129,1997,13535,1993,"AU","",,1,19,109,6,69,12,0,0.9167,,0.5289,,19.75,,,,
3397993,1968,3154,1965,"US","IL",,2,,426,6,61,,32,,0.1207,,22.7097,,,,,
5817824,1998,14158,1997,"CA","",635240,2,23,546,1,14,12,0,1,,0.5972,,5.8333,0.75,0.75,,
3703034,1972,4708,1970,"DE","",299680,3,,29,5,52,,5,,0.56,,12.4,,,,0.2,0.2
4329236,1982,8166,1980,"US","OH",540535,2,5,507,6,64,7,0,0.8571,,0,,10.1429,0,0,,
5783807,1998,14081,1997,"JP","",493260,3,9,219,4,49,5,0,1,,0,,7.2,0,0,,
4797993,1989,10609,1987,"GB","",212450,3,12,29,5,52,4,3,0.5,0,0.5,3.3333,19,0,0,0,0
4077711,1978,6640,1975,"JP","",672689,3,8,399,5,54,12,8,1,0.4063,0.2778,6.75,4.75,0.2727,0.25,0.25,0.25
4626785,1986,9832,1984,"US","TX",508865,2,7,324,4,43,8,17,0.875,0.3045,0,6.8824,14.25,0.1667,0.125,0,0
4640874,1987,9895,1985,"US","WI",157615,2,14,429,4,45,9,12,0.8889,0,0.5625,9.4167,11,0,0,0.0833,0.0833
4020975,1977,6332,1975,"US","UT",,1,6,222,1,19,7,8,0.4286,0.5625,0,16.375,23.8571,,,,
3888118,1975,5639,1973,"US","WI",529985,2,15,73,4,43,3,8,0.3333,0.6875,0,13.25,13.3333,0,0,0,0
5140479,1992,11918,1990,"US","MN",757172,2,20,360,2,24,3,6,1,0.2778,0.6667,5.8333,10,0,0,0.8333,0.8333
5979928,1999,14557,1997,"TW","",760649,3,,280,5,55,9,0,1,,0.5926,,5.1111,0,0,,
5190307,1993,12114,1991,"US","GA",,1,13,180,5,55,8,3,1,0.4444,0.7813,3.6667,10.625,,,,
4676416,1987,10042,1986,"US","CT",,1,1,224,6,68,18,15,0.6111,0.7556,0.7438,5.4,24.9444,,,,
4416993,1983,8726,1981,"GB","",362000,3,9,435,3,33,6,21,1,0.5578,0.2778,7.8095,11.5,0,0,0,0
3720595,1973,4820,1970,"DE","",512710,3,,204,1,19,,8,,0.2188,,14.125,,,,0,0
5977265,1999,14550,1997,"US","NY",218550,2,,525,1,15,5,0,1,,0.56,,16,1,1,,
4054938,1977,6500,1976,"US","CA",25720,2,22,361,4,45,7,14,0.8571,0.7653,0.8333,9.0714,10.2857,0,0,0,0
4758072,1988,10427,1986,"US","NY",635240,2,3,359,5,54,3,3,1,0.4444,0.4444,4,13,1,0.6667,0,0
4697996,1987,10140,1986,"DE","",351320,3,6,418,5,53,4,0,0.75,,0,,15.75,0,0,,
4707665,1987,10182,1984,"US","MD",625115,2,7,327,4,41,5,8,1,0.4063,0.32,6.75,14.4,0,0,0,0
5589147,1996,13514,1994,"US","DE",381140,2,11,423,1,19,14,1,1,0,0.5408,2,6.1429,0.4286,0.4286,0,0
5996360,1999,14585,1998,"JP","",734595,3,,62,6,69,9,0,1,,0,,16.4444,0.1667,0.1111,,
5825003,1998,14172,1997,"US","IL",736295,2,20,235,5,59,19,0,1,,0.6759,,7.7895,0,0,,
5244508,1993,12310,1992,"US","OH",597260,6,19,136,4,45,9,2,1,0.5,0.6173,4.5,13.3333,0,0,0,0
4509637,1985,9230,1983,"US","CA",,1,6,198,5,59,9,0,0.5556,,0.48,,22.5556,,,,
5998572,1999,14585,1998,"US","WA",745235,2,,528,1,15,62,0,0.8548,,0.8515,,20.129,0,0,,
5338763,1994,12646,1992,"DE","",55665,3,9,521,1,15,2,5,1,0.32,0.5,3,16.5,0,0,0.75,0.6
3603972,1971,4267,1968,"US","CT",569900,2,,341,2,22,,10,,0.66,,14.5,,,,0.1,0.1
3986838,1976,6136,1975,"US","FL",336970,2,20,422,1,19,8,10,0.75,0.7,0.6667,11.4,10.625,0.1667,0.125,0,0
4659799,1987,9972,1985,"US","NJ",165265,2,13,528,1,15,7,1,1,0,0.7755,1,6,0,0,0,0
5352074,1994,12695,1993,"JP","",410775,3,6,409,5,51,5,5,1,0.64,0.48,4,17.2,0.25,0.2,0,0
5181571,1993,12079,1992,"US","CA",595450,2,24,166,6,64,9,2,0.8889,0,0.4063,3.5,13,0.1667,0.1111,0,0
5071704,1991,11666,1990,"US","CA",,1,3,428,6,69,23,22,1,0.8595,0.7259,4.7727,5.0435,,,,
4379905,1983,8502,1982,"DE","",55665,3,12,528,1,15,10,16,0.9,0.7344,0.6667,5.3125,10.2,0.5,0.3,0.4375,0.4375
3986642,1976,6136,1974,"US","IN",20290,2,12,222,1,19,3,3,0,0.4444,,11.3333,43.3333,0,0,0,0
5285907,1994,12464,1992,"US","NJ",57585,2,10,211,6,65,6,5,1,0.32,0,3.8,18.8333,0,0,0,0
4992765,1991,11365,1989,"JP","",210715,3,9,335,4,41,2,1,1,0,0.5,3,25.5,0,0,0,0
5542732,1996,13367,1994,"US","TX",,1,11,296,5,55,8,3,0.875,0.4444,0.4082,3.3333,16.5,,,,
5254448,1993,12345,1991,"JP","",319065,3,10,430,1,19,11,9,1,0.1975,0.314,4,9.0909,0.0909,0.0909,0,0
5452017,1995,13045,1994,"US","CA",,1,20,348,4,49,6,6,1,0.6111,0.5,1.1667,5,,,,
4979927,1990,11316,1989,"IL","",,1,9,474,5,53,4,0,0.75,,0,,16.75,,,,
3615674,1971,4316,1968,"US","MN",281390,2,,426,6,61,,9,,0,,18.4444,,,,0,0
3155880,1964,1768,,"US","PA",,1,,361,4,45,,2,,0.5,,,,,,,
4813767,1989,10672,1987,"US","CO",,1,47,349,1,19,17,26,0.9412,0.2781,0.1172,5.6538,13.7059,,,,
5137521,1992,11911,1991,"US","NJ",17205,2,11,604,3,32,6,17,1,0.1107,0,3.6471,2.1667,0,0,0,0
5066887,1991,11645,1990,"US","NJ",466215,2,14,313,4,42,12,9,1,0.4444,0.4861,3.1111,6.0833,0,0,0,0
4222746,1980,7564,1979,"US","NY",569900,2,3,44,1,19,6,13,0.1667,0.4615,0,12.5385,20.1667,0,0,0,0
5474541,1995,13129,1993,"CA","",716709,3,5,604,3,32,34,5,0.5588,0.56,0.626,3.8,34.5294,0,0,0,0
4880177,1989,10910,1988,"DE","",53430,3,16,242,5,51,20,2,0.65,0.5,0.5207,4.5,22.65,0,0,0,0
5909539,1999,14396,1996,"JP","",91775,3,,358,2,21,7,0,1,,0.6122,,4.2857,0,0,,
4253723,1981,7732,1977,"JP","",532110,3,6,235,5,59,11,41,1,0.6365,0.7603,12.9268,6,0,0,0.0541,0.0488
5769848,1998,14053,1996,"US","MA",,1,24,606,3,32,21,2,0.9048,0,0.277,1,11.9048,,,,
4387777,1983,8565,1981,"US","IN",629605,2,15,177,6,69,4,2,0.5,0,0,11.5,27.25,0,0,0,0
4256225,1981,7746,1979,"US","PA",,1,1,206,6,68,5,7,0.6,0.449,0.4444,10.4286,17.6,,,,
4892744,1990,10966,1989,"US","NY",71450,2,8,426,6,61,28,15,0.7143,0.7644,0.585,4.8,21.3214,0,0,0,0
5901942,1999,14375,1997,"US","CA",265190,2,,251,5,53,46,0,0.9565,,0.3616,,14.2174,0.1579,0.1304,,
4886718,1989,10938,1987,"DE","",480865,3,17,430,1,19,3,13,1,0.7219,0.6667,5.2308,7,0,0,0.1538,0.1538
5034082,1991,11526,1989,"US","CA",453150,2,9,156,1,19,19,10,0.8421,0.58,0.5,5.2,23.6316,0,0,0,0
4184792,1980,7326,1978,"US","WY",,1,15,406,5,59,7,4,0.2857,0.375,0.5,6,50.5714,,,,
3655551,1972,4484,1970,"US","CA",595450,2,,208,1,19,,22,,0.3182,,17.6818,,,,0.2727,0.2727
5074673,1991,11680,1984,"US","MD",625115,2,14,356,4,43,8,5,1,0.72,0.5938,11.6,10.5,0,0,0,0
3612718,1971,4302,1969,"GB","",481660,3,,416,1,19,,6,,0.2778,,10.8333,,,,0,0
5116506,1992,11834,1991,"US","OR",420675,2,17,210,1,19,4,13,1,0.6272,0.375,3.3077,6.5,0,0,0,0
4320072,1982,8110,1981,"US","CA",162140,2,12,261,1,19,19,5,0.3684,0.64,0.6122,5.6,25.2632,0.1667,0.0526,0,0
4455004,1984,8936,1982,"US","GA",340905,2,10,244,5,55,9,5,0.1111,0.56,0,8.8,40.5556,0,0,0,0
5615282,1997,13598,1994,"IL","",500070,3,10,382,2,22,39,1,1,0,0.618,3,9,0.0513,0.0513,0,0
5080061,1992,11701,1991,"JP","",379245,3,1,123,5,53,12,6,1,0.2778,0.2778,2.6667,4.6667,0.3333,0.3333,0.3333,0.3333
5547607,1996,13381,1994,"JP","",404250,3,12,516,1,19,11,0,0.2727,,0.6667,,33.9091,0,0,,
5635192,1997,13668,1995,"US","GA",279145,2,24,424,3,31,113,0,0.8407,,0.9179,,23.5398,0.0541,0.0354,,
4094440,1978,6738,1976,"US","MN",233250,2,9,221,5,51,4,8,1,0.4688,0.375,10.5,7.25,0,0,0,0
5480586,1996,13150,1994,"US","NJ",110775,2,6,510,1,19,27,5,1,0.32,0.203,2.2,11.2963,0.1481,0.1481,0.4,0.4
4516568,1985,9265,1983,"US","OH",,1,2,606,3,32,3,16,1,0.7578,0.6667,9.25,11.3333,,,,
4016705,1977,6311,1974,"US","CA",202675,2,16,53,6,68,7,13,0.5714,0.6036,0,14.3846,13.5714,0,0,0.2222,0.1538
5315199,1994,12562,1993,"US","SC",487240,2,8,310,4,45,9,4,1,0,0,3,8.6667,0,0,0,0
4189237,1980,7354,1979,"ES","",,1,4,366,1,19,4,5,0.75,0,0.4444,11.8,11,,,,
5497833,1996,13220,1994,"US","VA",703037,2,20,169,6,69,2,0,0.5,,0,,18,1,0.5,,
4466016,1984,8992,1981,"US","NJ",466175,2,12,348,4,49,13,6,1,0.2778,0.2722,4,8.4615,0.4615,0.4615,0.3333,0.3333
3882832,1975,5611,1974,"JP","",256400,3,2,123,5,53,4,3,0.25,0,0,15.3333,29.5,0,0,0,0
4032780,1977,6388,1975,"US","TX",569900,2,16,376,4,44,2,11,1,0.6281,0.5,11.9091,8.5,0,0,0.2727,0.2727
4528060,1985,9321,1983,"US","UT",248780,2,16,156,1,19,22,2,0.7273,0.5,0.7422,5,15.6364,0,0,0.5,0.5
3866805,1975,5527,1973,"US","IN",,1,5,222,1,19,5,1,0.2,0,0,8,23,,,,
3258019,1966,2370,,"US","PA",,1,,134,6,69,,11,,0.6612,,,,,,,
4304627,1981,8012,1978,"US","MI",570090,2,18,376,4,44,8,2,1,0.5,0.2188,4.5,7.75,0.5,0.25,0,0
5878492,1999,14312,1997,"US","NY",728893,2,,29,5,52,16,0,0.5,,0.6875,,36.25,0,0,,
4282043,1981,7886,1980,"US","NY",280070,2,20,438,4,46,4,5,1,0.8,0.375,4.8,3.5,0,0,0.2,0.2
5117236,1992,11834,1990,"US","IL",386735,2,14,342,2,21,3,9,0.6667,0.3704,0.5,4.2222,23,0.5,0.3333,0.25,0.2222
5881490,1999,14319,1997,"US","NJ",,1,,43,6,61,17,1,0.3529,0,0,2,47.2353,,,,
4149256,1979,7039,1977,"JP","",637190,3,9,708,2,22,5,15,1,0.7289,0.56,10.2667,5.4,0,0,0,0
5155806,1992,11974,1989,"US","CA",551495,2,10,345,2,23,16,60,1,0.4756,0.5078,5.4333,3.1875,0,0,0.0847,0.0833
5799018,1998,14116,1995,"JP","",403735,3,10,370,2,21,28,0,1,,0.3648,,5.4643,0,0,,
